Dm_FBgn,Dm_FBpp,name,CG,len
FBgn0010225,FBpp0078610,Gel,CG1106,740
FBgn0010225,FBpp0078612,Gel,CG1106,798
FBgn0010225,FBpp0301195,Gel,CG1106,798
FBgn0010225,FBpp0301196,Gel,CG1106,786
FBgn0010225,FBpp0307688,Gel,CG1106,740
FBgn0037224,FBpp0078614,TwdlF,CG14639,354
FBgn0037227,FBpp0078615,TwdlV,CG14640,251
FBgn0041621,FBpp0078616,Or82a,CG31519,385
FBgn0037228,FBpp0307583,CG1092,CG1092,394
FBgn0037228,FBpp0307584,CG1092,CG1092,394
FBgn0037229,FBpp0112103,CG9766,CG9766,340
FBgn0037225,FBpp0078621,TwdlG,CG14643,278
FBgn0037225,FBpp0307690,TwdlG,CG14643,278
FBgn0037225,FBpp0311973,TwdlG,CG14643,278
FBgn0037220,FBpp0078624,CG14641,CG14641,418
FBgn0051516,FBpp0078626,CG31516,CG31516,248
FBgn0037217,FBpp0078627,CG14636,CG14636,389
FBgn0037217,FBpp0110558,CG14636,CG14636,389
FBgn0000500,FBpp0078628,Dsk,CG18090,141
FBgn0031670,FBpp0078639,SelT,CG3887,198
FBgn0031670,FBpp0304684,SelT,CG3887,198
FBgn0031670,FBpp0304685,SelT,CG3887,198
FBgn0000299,FBpp0078640,Col4a1,CG4145,1779
FBgn0000299,FBpp0078641,Col4a1,CG4145,1779
FBgn0000299,FBpp0078642,Col4a1,CG4145,1779
FBgn0260470,FBpp0078643,SP555,CG14041,301
FBgn0260470,FBpp0078644,SP555,CG14041,293
FBgn0260470,FBpp0305714,SP555,CG14041,301
FBgn0260470,FBpp0305715,SP555,CG14041,293
FBgn0031676,FBpp0078648,senju,CG14040,388
FBgn0031682,FBpp0078657,CG5828,CG5828,361
FBgn0031682,FBpp0303016,CG5828,CG5828,361
FBgn0031683,FBpp0078658,CG4230,CG4230,323
FBgn0031683,FBpp0303017,CG4230,CG4230,327
FBgn0031683,FBpp0303018,CG4230,CG4230,386
FBgn0031684,FBpp0078662,ND,CG8680,126
FBgn0031684,FBpp0311489,ND,CG8680,126
FBgn0031684,FBpp0311490,ND,CG8680,126
FBgn0031681,FBpp0110323,Pgant5,CG31651,630
FBgn0031681,FBpp0078663,Pgant5,CG31651,630
FBgn0028694,FBpp0078664,Rpn11,CG18174,308
FBgn0031678,FBpp0078665,Nepl3,CG31918,629
FBgn0031677,FBpp0078666,CG14036,CG14036,93
FBgn0022023,FBpp0078667,eIF3h,CG9124,338
FBgn0022023,FBpp0089133,eIF3h,CG9124,338
FBgn0031675,FBpp0078668,CG9121,CG9121,600
FBgn0031675,FBpp0290424,CG9121,CG9121,513
FBgn0031675,FBpp0311772,CG9121,CG9121,513
FBgn0031675,FBpp0305718,CG9121,CG9121,513
FBgn0031673,FBpp0078669,CG31650,CG31650,342
FBgn0031673,FBpp0078670,CG31650,CG31650,342
FBgn0031673,FBpp0078671,CG31650,CG31650,342
FBgn0031673,FBpp0291119,CG31650,CG31650,342
FBgn0031673,FBpp0291120,CG31650,CG31650,342
FBgn0031673,FBpp0291121,CG31650,CG31650,342
FBgn0031673,FBpp0305719,CG31650,CG31650,339
FBgn0016075,FBpp0078672,vkg,CG16858,1940
FBgn0016075,FBpp0305720,vkg,CG16858,1940
FBgn0016075,FBpp0305721,vkg,CG16858,1940
FBgn0031668,FBpp0078673,CG31917,CG31917,151
FBgn0053113,FBpp0078676,Rtnl1,CG33113,234
FBgn0053113,FBpp0078677,Rtnl1,CG33113,224
FBgn0053113,FBpp0078678,Rtnl1,CG33113,222
FBgn0053113,FBpp0078679,Rtnl1,CG33113,202
FBgn0053113,FBpp0078680,Rtnl1,CG33113,224
FBgn0053113,FBpp0078674,Rtnl1,CG33113,595
FBgn0053113,FBpp0078675,Rtnl1,CG33113,234
FBgn0053113,FBpp0290753,Rtnl1,CG33113,607
FBgn0053113,FBpp0290754,Rtnl1,CG33113,234
FBgn0053113,FBpp0290755,Rtnl1,CG33113,234
FBgn0053113,FBpp0304686,Rtnl1,CG33113,222
FBgn0031693,FBpp0078701,Cyp4ac1,CG14032,509
FBgn0031694,FBpp0289683,Cyp4ac2,CG17970,511
FBgn0031695,FBpp0078703,Cyp4ac3,CG14031,509
FBgn0031696,FBpp0078704,Bub1,CG14030,1099
FBgn0031696,FBpp0312105,Bub1,CG14030,1099
FBgn0031696,FBpp0309714,Bub1,CG14030,1099
FBgn0016076,FBpp0078705,vri,CG14029,610
FBgn0016076,FBpp0078706,vri,CG14029,729
FBgn0016076,FBpp0289297,vri,CG14029,729
FBgn0016076,FBpp0309715,vri,CG14029,610
FBgn0016076,FBpp0312171,vri,CG14029,729
FBgn0015031,FBpp0078707,cype,CG14028,77
FBgn0015031,FBpp0297877,cype,CG14028,77
FBgn0015031,FBpp0297878,cype,CG14028,77
FBgn0031701,FBpp0078708,TotM,CG14027,131
FBgn0031701,FBpp0297879,TotM,CG14027,131
FBgn0016920,FBpp0289289,nompC,CG11020,1726
FBgn0016920,FBpp0309913,nompC,CG11020,1735
FBgn0016920,FBpp0293383,nompC,CG11020,1732
FBgn0016920,FBpp0312557,nompC,CG11020,1755
FBgn0016920,FBpp0312558,nompC,CG11020,1761
FBgn0016660,FBpp0078710,H15,CG6604,660
FBgn0016660,FBpp0309914,H15,CG6604,659
FBgn0031703,FBpp0078711,CG12512,CG12512,593
FBgn0031702,FBpp0078712,fusl,CG14021,453
FBgn0031702,FBpp0078713,fusl,CG14021,453
FBgn0031702,FBpp0297880,fusl,CG14021,453
FBgn0031702,FBpp0297881,fusl,CG14021,453
FBgn0031702,FBpp0297882,fusl,CG14021,453
FBgn0031702,FBpp0309915,fusl,CG14021,453
FBgn0031700,FBpp0078714,CG14022,CG14022,101
FBgn0031700,FBpp0309916,CG14022,CG14022,101
FBgn0031698,FBpp0297883,Ncoa6,CG14023,2265
FBgn0031698,FBpp0297884,Ncoa6,CG14023,2266
FBgn0031698,FBpp0303004,Ncoa6,CG14023,2467
FBgn0031697,FBpp0078716,CG14024,CG14024,444
FBgn0031697,FBpp0303005,CG14024,CG14024,444
FBgn0000228,FBpp0078718,Bsg25D,CG14025,1091
FBgn0000228,FBpp0078719,Bsg25D,CG14025,1032
FBgn0000228,FBpp0291723,Bsg25D,CG14025,769
FBgn0000228,FBpp0291724,Bsg25D,CG14025,1079
FBgn0000228,FBpp0309716,Bsg25D,CG14025,820
FBgn0000228,FBpp0302744,Bsg25D,CG14025,1071
FBgn0000228,FBpp0302745,Bsg25D,CG14025,1118
FBgn0003716,FBpp0078721,tkv,CG14026,575
FBgn0003716,FBpp0078722,tkv,CG14026,531
FBgn0003716,FBpp0078723,tkv,CG14026,509
FBgn0003716,FBpp0078720,tkv,CG14026,563
FBgn0031707,FBpp0078727,CG14020,CG14020,326
FBgn0031707,FBpp0303001,CG14020,CG14020,343
FBgn0000318,FBpp0078728,cl,CG11024,126
FBgn0000318,FBpp0303002,cl,CG11024,126
FBgn0000318,FBpp0303003,cl,CG11024,126
FBgn0031711,FBpp0078729,CG6907,CG6907,437
FBgn0031711,FBpp0309927,CG6907,CG6907,437
FBgn0051989,FBpp0078730,Cap,CG31989,1267
FBgn0051989,FBpp0290533,Cap,CG31989,1267
FBgn0051648,FBpp0078731,CG31648,CG31648,241
FBgn0051915,FBpp0078732,CG31915,CG31915,612
FBgn0002525,FBpp0078733,Lam,CG6944,622
FBgn0002525,FBpp0297901,Lam,CG6944,622
FBgn0002525,FBpp0297902,Lam,CG6944,622
FBgn0002525,FBpp0312110,Lam,CG6944,622
FBgn0031717,FBpp0078734,Oscillin,CG6957,273
FBgn0031717,FBpp0078735,Oscillin,CG6957,273
FBgn0031717,FBpp0297903,Oscillin,CG6957,273
FBgn0031717,FBpp0297904,Oscillin,CG6957,272
FBgn0031717,FBpp0297905,Oscillin,CG6957,266
FBgn0031717,FBpp0297906,Oscillin,CG6957,273
FBgn0031717,FBpp0297907,Oscillin,CG6957,272
FBgn0031717,FBpp0304065,Oscillin,CG6957,273
FBgn0031719,FBpp0078736,CG18269,CG18269,200
FBgn0031721,FBpp0078737,CG14017,CG14017,238
FBgn0004620,FBpp0078739,GluRIIA,CG6992,907
FBgn0031724,FBpp0078741,CG18266,CG18266,486
FBgn0031728,FBpp0078742,Hsp60C,CG7235,576
FBgn0031728,FBpp0078743,Hsp60C,CG7235,576
FBgn0031728,FBpp0078744,Hsp60C,CG7235,576
FBgn0031729,FBpp0293658,CG12511,CG12511,121
FBgn0031729,FBpp0310040,CG12511,CG12511,121
FBgn0031729,FBpp0292075,CG12511,CG12511,131
FBgn0051646,FBpp0078746,DIP,CG31646,606
FBgn0031725,FBpp0309925,DIP,CG14010,450
FBgn0031725,FBpp0292059,DIP,CG14010,450
FBgn0031723,FBpp0078748,CG7251,CG7251,321
FBgn0031723,FBpp0311770,CG7251,CG7251,321
FBgn0031722,FBpp0078749,CG14011,CG14011,388
FBgn0031722,FBpp0078750,CG14011,CG14011,388
FBgn0031722,FBpp0078751,CG14011,CG14011,388
FBgn0031720,FBpp0078752,CG14013,CG14013,241
FBgn0031718,FBpp0113003,CG14014,CG14014,328
FBgn0014189,FBpp0078754,Hel25E,CG7269,424
FBgn0014189,FBpp0078755,Hel25E,CG7269,424
FBgn0014189,FBpp0078756,Hel25E,CG7269,424
FBgn0014189,FBpp0304066,Hel25E,CG7269,305
FBgn0031716,FBpp0078757,CG14015,CG14015,483
FBgn0031715,FBpp0078758,tomb,CG14016,243
FBgn0031713,FBpp0078759,Coq6,CG7277,477
FBgn0031710,FBpp0078760,Vps52,CG7371,662
FBgn0031708,FBpp0078761,CG7382,CG7382,236
FBgn0031730,FBpp0310041,CG7236,CG7236,438
FBgn0031730,FBpp0310042,CG7236,CG7236,412
FBgn0031730,FBpp0310043,CG7236,CG7236,421
FBgn0031730,FBpp0292076,CG7236,CG7236,435
FBgn0024191,FBpp0078765,sip1,CG7238,839
FBgn0024191,FBpp0311644,sip1,CG7238,839
FBgn0031736,FBpp0078766,CG11030,CG11030,332
FBgn0031736,FBpp0304812,CG11030,CG11030,332
FBgn0031735,FBpp0078767,CG11029,CG11029,447
FBgn0051913,FBpp0078769,CG31913,CG31913,215
FBgn0031740,FBpp0078770,CG7239,CG7239,459
FBgn0031741,FBpp0311098,CG11034,CG11034,85
FBgn0031741,FBpp0297739,CG11034,CG11034,751
FBgn0031741,FBpp0309549,CG11034,CG11034,751
FBgn0031746,FBpp0078774,CG9029,CG9029,116
FBgn0031746,FBpp0309553,CG9029,CG9029,122
FBgn0043362,FBpp0078775,bchs,CG14001,3489
FBgn0015381,FBpp0078776,dsf,CG9019,691
FBgn0015381,FBpp0305445,dsf,CG9019,691
FBgn0001128,FBpp0078777,Gpdh1,CG9042,360
FBgn0001128,FBpp0078778,Gpdh1,CG9042,353
FBgn0001128,FBpp0078779,Gpdh1,CG9042,350
FBgn0001128,FBpp0305430,Gpdh1,CG9042,350
FBgn0001128,FBpp0305431,Gpdh1,CG9042,360
FBgn0001128,FBpp0305432,Gpdh1,CG9042,353
FBgn0031752,FBpp0271920,CG9044,CG9044,1295
FBgn0031752,FBpp0305433,CG9044,CG9044,1318
FBgn0031753,FBpp0078781,CG13999,CG13999,165
FBgn0031751,FBpp0078782,CG9016,CG9016,85
FBgn0031751,FBpp0078783,CG9016,CG9016,85
FBgn0031749,FBpp0078784,CG14000,CG14000,398
FBgn0031747,FBpp0078785,CG9021,CG9021,316
FBgn0031747,FBpp0311771,CG9021,CG9021,316
FBgn0002855,FBpp0078786,Acp26Aa,CG8982,264
FBgn0002856,FBpp0078787,Acp26Ab,CG9024,90
FBgn0002856,FBpp0078788,Acp26Ab,CG9024,90
FBgn0002856,FBpp0309554,Acp26Ab,CG9024,90
FBgn0031745,FBpp0078789,rau,CG8965,430
FBgn0031745,FBpp0309555,rau,CG8965,430
FBgn0051644,FBpp0078790,CG31644,CG31644,87
FBgn0051644,FBpp0309556,CG31644,CG31644,85
FBgn0051644,FBpp0309557,CG31644,CG31644,90
FBgn0031739,FBpp0078791,CG14005,CG14005,317
FBgn0031739,FBpp0304347,CG14005,CG14005,315
FBgn0031738,FBpp0290452,CG9171,CG9171,544
FBgn0031738,FBpp0290453,CG9171,CG9171,544
FBgn0031738,FBpp0290454,CG9171,CG9171,544
FBgn0031738,FBpp0304348,CG9171,CG9171,544
FBgn0031738,FBpp0304349,CG9171,CG9171,544
FBgn0031737,FBpp0078794,obst,CG11142,242
FBgn0031737,FBpp0078795,obst,CG11142,249
FBgn0031734,FBpp0078796,CG11147,CG11147,711
FBgn0031734,FBpp0078797,CG11147,CG11147,711
FBgn0031733,FBpp0078798,CG14006,CG14006,429
FBgn0031733,FBpp0304813,CG14006,CG14006,429
FBgn0031732,FBpp0078799,CG11149,CG11149,493
FBgn0031732,FBpp0078800,CG11149,CG11149,493
FBgn0031732,FBpp0289919,CG11149,CG11149,475
FBgn0031732,FBpp0289920,CG11149,CG11149,475
FBgn0031732,FBpp0304814,CG11149,CG11149,475
FBgn0031731,FBpp0310045,CG14007,CG14007,305
FBgn0003980,FBpp0078802,Vm26Ab,CG9046,168
FBgn0003980,FBpp0311564,Vm26Ab,CG9046,168
FBgn0031757,FBpp0078803,Ucp4C,CG9064,335
FBgn0031758,FBpp0078804,Ucp4B,CG18340,337
FBgn0031758,FBpp0078805,Ucp4B,CG18340,222
FBgn0031758,FBpp0301210,Ucp4B,CG18340,228
FBgn0001942,FBpp0078806,eIF4A,CG9075,403
FBgn0001942,FBpp0078807,eIF4A,CG9075,403
FBgn0001942,FBpp0078808,eIF4A,CG9075,403
FBgn0001942,FBpp0078809,eIF4A,CG9075,403
FBgn0001942,FBpp0297911,eIF4A,CG9075,403
FBgn0001942,FBpp0303628,eIF4A,CG9075,403
FBgn0001941,FBpp0078810,ifc,CG9078,321
FBgn0001941,FBpp0304849,ifc,CG9078,102
FBgn0031760,FBpp0298301,Tsp26A,CG9093,277
FBgn0031760,FBpp0111937,Tsp26A,CG9093,314
FBgn0031760,FBpp0304850,Tsp26A,CG9093,275
FBgn0031763,FBpp0078812,CG13996,CG13996,256
FBgn0051643,FBpp0078813,CG31643,CG31643,899
FBgn0051643,FBpp0309819,CG31643,CG31643,899
FBgn0031768,FBpp0078814,CG12393,CG12393,296
FBgn0031768,FBpp0078815,CG12393,CG12393,296
FBgn0031768,FBpp0309820,CG12393,CG12393,296
FBgn0031769,FBpp0078816,CG9135,CG9135,487
FBgn0031769,FBpp0078817,CG9135,CG9135,487
FBgn0031769,FBpp0309821,CG9135,CG9135,487
FBgn0031769,FBpp0311963,CG9135,CG9135,487
FBgn0031770,FBpp0078818,CG13995,CG13995,545
FBgn0031772,FBpp0078819,CG13994,CG13994,163
FBgn0031772,FBpp0309822,CG13994,CG13994,163
FBgn0031774,FBpp0078820,CG9147,CG9147,391
FBgn0031774,FBpp0078821,CG9147,CG9147,391
FBgn0031774,FBpp0309823,CG9147,CG9147,391
FBgn0031774,FBpp0309824,CG9147,CG9147,391
FBgn0031776,FBpp0078822,Pfdn1,CG13993,126
FBgn0031776,FBpp0309825,Pfdn1,CG13993,126
FBgn0051642,FBpp0078830,CG31642,CG31642,557
FBgn0031784,FBpp0078832,CG9222,CG9222,337
FBgn0031785,FBpp0078833,CG13991,CG13991,1767
FBgn0040950,FBpp0078834,Muc26B,CG13990,471
FBgn0031786,FBpp0078835,CG13989,CG13989,135
FBgn0051639,FBpp0078838,CG31639,CG31639,58
FBgn0051639,FBpp0078839,CG31639,CG31639,58
FBgn0031782,FBpp0305599,WDR79,CG9226,504
FBgn0031782,FBpp0312024,WDR79,CG9226,543
FBgn0031779,FBpp0078842,CG9175,CG9175,445
FBgn0031779,FBpp0078843,CG9175,CG9175,445
FBgn0031777,FBpp0078844,CG9154,CG9154,223
FBgn0031777,FBpp0309827,CG9154,CG9154,223
FBgn0031775,FBpp0291423,CG9150,CG9150,251
FBgn0031773,FBpp0078846,Fbw5,CG9144,656
FBgn0031771,FBpp0078847,ND,CG9140,474
FBgn0031771,FBpp0309828,ND,CG9140,474
FBgn0029161,FBpp0078848,slmo,CG9131,215
FBgn0029161,FBpp0078849,slmo,CG9131,215
FBgn0029161,FBpp0111858,slmo,CG9131,215
FBgn0029161,FBpp0289088,slmo,CG9131,215
FBgn0029161,FBpp0309829,slmo,CG9131,215
FBgn0000052,FBpp0078850,Pfas,CG9127,1354
FBgn0000052,FBpp0078851,Pfas,CG9127,1354
FBgn0000052,FBpp0078852,Pfas,CG9127,1354
FBgn0031766,FBpp0078853,CG9117,CG9117,228
FBgn0025742,FBpp0078854,mtm,CG9115,619
FBgn0025742,FBpp0311457,mtm,CG9115,619
FBgn0031764,FBpp0078856,CG9107,CG9107,266
FBgn0031764,FBpp0078857,CG9107,CG9107,266
FBgn0001170,FBpp0078858,H2,CG11607,418
FBgn0001089,FBpp0078861,Gal,CG9092,672
FBgn0001089,FBpp0304852,Gal,CG9092,670
FBgn0031759,FBpp0078862,lid,CG9088,1838
FBgn0031759,FBpp0078863,lid,CG9088,1838
FBgn0031759,FBpp0297912,lid,CG9088,1838
FBgn0031759,FBpp0297913,lid,CG9088,1838
FBgn0031759,FBpp0297914,lid,CG9088,1838
FBgn0031759,FBpp0311492,lid,CG9088,1838
FBgn0000308,FBpp0078864,chic,CG9553,126
FBgn0000308,FBpp0078865,chic,CG9553,126
FBgn0000308,FBpp0078866,chic,CG9553,126
FBgn0000308,FBpp0089196,chic,CG9553,126
FBgn0000308,FBpp0301151,chic,CG9553,126
FBgn0000308,FBpp0301152,chic,CG9553,126
FBgn0031756,FBpp0078867,CG13992,CG13992,659
FBgn0031756,FBpp0301211,CG13992,CG13992,659
FBgn0031756,FBpp0292359,CG13992,CG13992,659
FBgn0003979,FBpp0078869,Vm26Aa,CG9048,141
FBgn0003979,FBpp0305434,Vm26Aa,CG9048,141
FBgn0040949,FBpp0078871,CG13998,CG13998,97
FBgn0026755,FBpp0078872,Ugt37B1,CG9481,537
FBgn0031791,FBpp0078873,AANATL2,CG9486,216
FBgn0031791,FBpp0309152,AANATL2,CG9486,216
FBgn0260452,FBpp0078877,CG13984,CG13984,100
FBgn0015623,FBpp0078880,Cpr,CG11567,679
FBgn0015623,FBpp0078881,Cpr,CG11567,550
FBgn0015623,FBpp0303665,Cpr,CG11567,679
FBgn0015623,FBpp0303666,Cpr,CG11567,679
FBgn0031803,FBpp0312330,ppk14,CG9501,504
FBgn0031805,FBpp0078883,Nepl4,CG9505,652
FBgn0043854,FBpp0288720,slam,CG9506,1173
FBgn0043854,FBpp0311179,slam,CG9506,1173
FBgn0031808,FBpp0078885,Nepl5,CG9507,684
FBgn0031811,FBpp0078886,CG13982,CG13982,329
FBgn0031811,FBpp0309849,CG13982,CG13982,329
FBgn0031815,FBpp0078889,frj,CG9526,489
FBgn0031815,FBpp0078888,frj,CG9526,489
FBgn0031820,FBpp0078890,Daxx,CG9537,1659
FBgn0031820,FBpp0311092,Daxx,CG9537,1659
FBgn0027496,FBpp0078891,epsilonCOP,CG9543,306
FBgn0051638,FBpp0078892,CG31638,CG31638,704
FBgn0051638,FBpp0112323,CG31638,CG31638,514
FBgn0031824,FBpp0078893,CG9547,CG9547,419
FBgn0031822,FBpp0078894,Phf5a,CG9548,111
FBgn0031821,FBpp0078895,KFase,CG9542,300
FBgn0031821,FBpp0308832,KFase,CG9542,300
FBgn0031818,FBpp0078897,CG9536,CG9536,450
FBgn0031818,FBpp0292321,CG9536,CG9536,450
FBgn0031817,FBpp0078900,HemK1,CG9531,323
FBgn0031817,FBpp0303612,HemK1,CG9531,323
FBgn0031816,FBpp0078901,Rchy1,CG16947,433
FBgn0031816,FBpp0303613,Rchy1,CG16947,433
FBgn0031814,FBpp0078902,retm,CG9528,659
FBgn0031814,FBpp0308835,retm,CG9528,659
FBgn0031814,FBpp0302983,retm,CG9528,707
FBgn0011722,FBpp0078905,Tig,CG11527,2188
FBgn0011722,FBpp0309850,Tig,CG11527,2188
FBgn0031804,FBpp0423089,CG9500,CG9500,292
FBgn0031801,FBpp0078912,CG9498,CG9498,424
FBgn0031800,FBpp0078913,CG9497,CG9497,417
FBgn0031800,FBpp0303667,CG9497,CG9497,417
FBgn0031799,FBpp0078914,Pez,CG9493,1252
FBgn0031799,FBpp0303668,Pez,CG9493,1252
FBgn0031792,FBpp0078915,CG13983,CG13983,253
FBgn0031826,FBpp0078916,CG9550,CG9550,363
FBgn0051637,FBpp0078917,CG31637,CG31637,486
FBgn0051637,FBpp0309851,CG31637,CG31637,486
FBgn0031830,FBpp0078918,COX5B,CG11015,120
FBgn0031830,FBpp0309852,COX5B,CG11015,120
FBgn0031831,FBpp0078919,COX5BL,CG11043,154
FBgn0031836,FBpp0078921,CG11050,CG11050,388
FBgn0031836,FBpp0078922,CG11050,CG11050,388
FBgn0031836,FBpp0078923,CG11050,CG11050,388
FBgn0031842,FBpp0078925,Tango1,CG11098,1430
FBgn0031842,FBpp0310403,Tango1,CG11098,1424
FBgn0031842,FBpp0292316,Tango1,CG11098,1430
FBgn0028467,FBpp0078927,CG11070,CG11070,993
FBgn0000392,FBpp0288761,cup,CG11181,1117
FBgn0000392,FBpp0312102,cup,CG11181,1117
FBgn0031851,FBpp0078929,Aatf,CG11188,488
FBgn0046704,FBpp0078931,Liprin,CG11199,1201
FBgn0046704,FBpp0078930,Liprin,CG11199,1201
FBgn0046704,FBpp0302973,Liprin,CG11199,1158
FBgn0046704,FBpp0302974,Liprin,CG11199,1205
FBgn0046704,FBpp0302975,Liprin,CG11199,1214
FBgn0031853,FBpp0289333,TTLL3B,CG11201,756
FBgn0031855,FBpp0078933,meng,CG11221,456
FBgn0031855,FBpp0308344,meng,CG11221,456
FBgn0051910,FBpp0078934,CG31910,CG31910,262
FBgn0031854,FBpp0078935,TTLL3A,CG11323,992
FBgn0025777,FBpp0078936,homer,CG11324,394
FBgn0025777,FBpp0078937,homer,CG11324,397
FBgn0025777,FBpp0302926,homer,CG11324,394
FBgn0025777,FBpp0305538,homer,CG11324,400
FBgn0025777,FBpp0302927,homer,CG11324,531
FBgn0025777,FBpp0304608,homer,CG11324,397
FBgn0025595,FBpp0078938,AkhR,CG11325,443
FBgn0025595,FBpp0078939,AkhR,CG11325,443
FBgn0025595,FBpp0089220,AkhR,CG11325,455
FBgn0025595,FBpp0304609,AkhR,CG11325,443
FBgn0031850,FBpp0078940,Tsp,CG11326,419
FBgn0031850,FBpp0078941,Tsp,CG11326,1060
FBgn0031850,FBpp0078942,Tsp,CG11326,419
FBgn0031850,FBpp0078943,Tsp,CG11326,419
FBgn0031850,FBpp0112980,Tsp,CG11326,1060
FBgn0031850,FBpp0112981,Tsp,CG11326,651
FBgn0031850,FBpp0307727,Tsp,CG11326,651
FBgn0031849,FBpp0078944,CG11327,CG11327,475
FBgn0028703,FBpp0289556,Nhe3,CG11328,696
FBgn0028703,FBpp0271755,Nhe3,CG11328,711
FBgn0028703,FBpp0271756,Nhe3,CG11328,687
FBgn0028703,FBpp0271758,Nhe3,CG11328,681
FBgn0028703,FBpp0305539,Nhe3,CG11328,604
FBgn0028703,FBpp0305540,Nhe3,CG11328,682
FBgn0031848,FBpp0078948,Nse1,CG11329,235
FBgn0031848,FBpp0305541,Nse1,CG11329,235
FBgn0000351,FBpp0078949,cort,CG11330,483
FBgn0000351,FBpp0305542,cort,CG11330,483
FBgn0028990,FBpp0078950,Spn27A,CG11331,447
FBgn0028990,FBpp0305543,Spn27A,CG11331,447
FBgn0031844,FBpp0078952,CG13771,CG13771,451
FBgn0031844,FBpp0305697,CG13771,CG13771,184
FBgn0051636,FBpp0078953,CG31636,CG31636,313
FBgn0051636,FBpp0310404,CG31636,CG31636,313
FBgn0051633,FBpp0078954,CG31633,CG31633,408
FBgn0051635,FBpp0078955,CG31635,CG31635,1585
FBgn0051635,FBpp0303614,CG31635,CG31635,1805
FBgn0051635,FBpp0303615,CG31635,CG31635,1604
FBgn0051635,FBpp0303616,CG31635,CG31635,1589
FBgn0051635,FBpp0303617,CG31635,CG31635,1608
FBgn0051635,FBpp0303618,CG31635,CG31635,1786
FBgn0051635,FBpp0303619,CG31635,CG31635,1801
FBgn0051635,FBpp0112322,CG31635,CG31635,1782
FBgn0051634,FBpp0078956,Oatp26F,CG31634,692
FBgn0031837,FBpp0111939,DIP,CG11320,376
FBgn0031834,FBpp0078959,CG13766,CG13766,315
FBgn0031834,FBpp0309856,CG13766,CG13766,315
FBgn0031832,FBpp0078961,CG9596,CG9596,444
FBgn0031832,FBpp0309857,CG9596,CG9596,444
FBgn0031832,FBpp0309858,CG9596,CG9596,444
FBgn0031829,FBpp0078962,IFT52,CG9595,410
FBgn0031858,FBpp0078966,CG17378,CG17378,561
FBgn0031858,FBpp0078965,CG17378,CG17378,610
FBgn0031858,FBpp0304612,CG17378,CG17378,561
FBgn0031860,FBpp0078967,CG11236,CG11236,341
FBgn0031860,FBpp0301559,CG11236,CG11236,338
FBgn0051632,FBpp0078969,sens,CG31632,746
FBgn0051632,FBpp0311570,sens,CG31632,746
FBgn0017551,FBpp0078970,Rca1,CG10800,411
FBgn0031866,FBpp0078972,Nlg2,CG13772,1248
FBgn0031866,FBpp0297876,Nlg2,CG13772,1248
FBgn0031866,FBpp0310405,Nlg2,CG13772,1248
FBgn0031868,FBpp0078973,Rat1,CG10354,908
FBgn0031868,FBpp0304602,Rat1,CG10354,908
FBgn0004838,FBpp0078974,Hrb27C,CG10377,421
FBgn0004838,FBpp0078975,Hrb27C,CG10377,421
FBgn0004838,FBpp0078976,Hrb27C,CG10377,421
FBgn0004838,FBpp0297873,Hrb27C,CG10377,421
FBgn0004838,FBpp0297874,Hrb27C,CG10377,421
FBgn0004838,FBpp0297875,Hrb27C,CG10377,421
FBgn0004838,FBpp0290617,Hrb27C,CG10377,421
FBgn0004838,FBpp0290618,Hrb27C,CG10377,421
FBgn0020616,FBpp0078977,SA,CG3423,1127
FBgn0031875,FBpp0078978,CG3430,CG3430,605
FBgn0031877,FBpp0078979,Hmgcl,CG10399,323
FBgn0031877,FBpp0310331,Hmgcl,CG10399,323
FBgn0021944,FBpp0078980,Coprox,CG3433,390
FBgn0021944,FBpp0312175,Coprox,CG3433,390
FBgn0031879,FBpp0297915,uif,CG9138,3589
FBgn0031879,FBpp0297916,uif,CG9138,3589
FBgn0031879,FBpp0297917,uif,CG9138,3589
FBgn0031879,FBpp0288558,uif,CG9138,3557
FBgn0031879,FBpp0308723,uif,CG9138,3557
FBgn0031879,FBpp0291372,uif,CG9138,3589
FBgn0016978,FBpp0078983,snRNP,CG8749,448
FBgn0016978,FBpp0303793,snRNP,CG8749,448
FBgn0031878,FBpp0078985,sip2,CG9188,625
FBgn0031878,FBpp0078986,sip2,CG9188,657
FBgn0031878,FBpp0078987,sip2,CG9188,640
FBgn0031878,FBpp0078988,sip2,CG9188,625
FBgn0031878,FBpp0078989,sip2,CG9188,625
FBgn0031876,FBpp0078990,Atac1,CG9200,356
FBgn0031874,FBpp0078991,CG13775,CG13775,611
FBgn0031874,FBpp0310332,CG13775,CG13775,611
FBgn0031874,FBpp0310333,CG13775,CG13775,502
FBgn0031873,FBpp0078992,Gas41,CG9207,227
FBgn0031872,FBpp0078993,ihog,CG9211,886
FBgn0031871,FBpp0078994,Fgop2,CG10158,315
FBgn0031871,FBpp0304603,Fgop2,CG10158,315
FBgn0031869,FBpp0078995,CG18304,CG18304,1895
FBgn0031869,FBpp0304604,CG18304,CG18304,1813
FBgn0031869,FBpp0304605,CG18304,CG18304,1901
FBgn0031869,FBpp0297395,CG18304,CG18304,1819
FBgn0028554,FBpp0078996,x16,CG10203,258
FBgn0028554,FBpp0304606,x16,CG10203,257
FBgn0026196,FBpp0078997,nop5,CG10206,511
FBgn0052829,FBpp0078998,CG32829,CG32829,234
